relative_path,variable,storage_dtype,shape,definition,unit,semantic_status,missing_value_note
data/figure_source_data/Figure8_SD_percent.csv,front_excess_width,CSV text/parsed scalar,6 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_SD_percent.csv,S_rel_l2,CSV text/parsed scalar,6 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_SD_percent.csv,p_RMSE_MPa,CSV text/parsed scalar,6 rows,Physical-pressure root-mean-square error,MPa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_SD_percent.csv,local_FV_CO2_RMSE,CSV text/parsed scalar,6 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_SD_percent.csv,CO2_mass_rel_error,CSV text/parsed scalar,6 rows,CO2 inventory relative error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,,CSV text/parsed scalar,6 rows,Unlabelled first CSV column containing the displayed deletion-row labels,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,front_band_RMSE_pooled,CSV text/parsed scalar,6 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,contour_chamfer_S018,CSV text/parsed scalar,6 rows,Paired percentage change in conditional front-contour Chamfer distance at the archived saturation threshold,%,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,front_position_abs_err,CSV text/parsed scalar,6 rows,Paired percentage change in absolute front-position error,%,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,front_excess_width,CSV text/parsed scalar,6 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,S_rel_l2,CSV text/parsed scalar,6 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,p_RMSE_MPa,CSV text/parsed scalar,6 rows,Physical-pressure root-mean-square error,MPa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,local_FV_CO2_RMSE,CSV text/parsed scalar,6 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure8_mean_percent.csv,CO2_mass_rel_error,CSV text/parsed scalar,6 rows,CO2 inventory relative error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,run_id,CSV text/parsed scalar,8 rows,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,exp_name,CSV text/parsed scalar,8 rows,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,training_strategy,CSV text/parsed scalar,8 rows,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,leave_out,CSV text/parsed scalar,8 rows,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,seed,CSV text/parsed scalar,8 rows,Training random seed,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,heldout_relL2_S,CSV text/parsed scalar,8 rows,Held-out CO2-saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,heldout_relL2_S_front,CSV text/parsed scalar,8 rows,Held-out front-region saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,heldout_relL2_p_tilde,CSV text/parsed scalar,8 rows,Held-out nondimensional-pressure relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,insample_relL2_S,CSV text/parsed scalar,8 rows,In-sample CO2-saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,insample_to_heldout_gap_S,CSV text/parsed scalar,8 rows,Held-out minus in-sample CO2-saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,bt_abs_error,CSV text/parsed scalar,8 rows,Absolute producer-probe breakthrough-time error,s,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,bt_rel_error,CSV text/parsed scalar,8 rows,Relative producer-probe breakthrough-time error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,checkpoint_data_holdout,CSV text/parsed scalar,8 rows,Checkpoint flag recording whether data holdout was used,boolean,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,holdout_spec_match,CSV text/parsed scalar,8 rows,Flag that the checkpoint holdout specification matches the requested evaluation,boolean,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,holdout_spec_note,CSV text/parsed scalar,8 rows,Text note describing holdout-specification matching,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,W_front_ratio_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,W_front_ratio_1090_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,front_width_ratio_1090_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,W_front_ratio_recommended_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,W_front_abs_rel_error_1090_mean,CSV text/parsed scalar,8 rows,Mean absolute error of the predicted/reference 10-90% front-width ratio,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,front_inverse_slope_width_ratio_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,W_front_ratio_legacy_grad_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,W_front_ratio_grad_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,front_sharpness_ratio_mean,CSV text/parsed scalar,8 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,front_position_signed_error_mid_mean,CSV text/parsed scalar,8 rows,Mean signed mid-jump front-position error,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,front_position_abs_error_mid_mean,CSV text/parsed scalar,8 rows,Mean absolute mid-jump front-position error,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,front_position_rel_error_mid_mean,CSV text/parsed scalar,8 rows,Mean mid-jump front-position error normalized by ray span,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9_breakthrough_summary.csv,front_position_abs_error_maxgrad_mean,CSV text/parsed scalar,8 rows,Mean absolute maximum-gradient front-position error,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9a_source.csv,panel,CSV text/parsed scalar,1809 rows,Figure-panel identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9a_source.csv,time_s,CSV text/parsed scalar,1809 rows,Physical simulation time,s,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9a_source.csv,model,CSV text/parsed scalar,1809 rows,Model-configuration identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9a_source.csv,arclength_m,CSV text/parsed scalar,1809 rows,Physical arc length along the sampled ray,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9a_source.csv,S_pred,CSV text/parsed scalar,1809 rows,PINN-predicted CO2 saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9a_source.csv,S_ref,CSV text/parsed scalar,1809 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,run_id,CSV text/parsed scalar,5792 rows,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,exp_name,CSV text/parsed scalar,5792 rows,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,training_strategy,CSV text/parsed scalar,5792 rows,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,leave_out,CSV text/parsed scalar,5792 rows,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,seed,CSV text/parsed scalar,5792 rows,Training random seed,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,time_s,CSV text/parsed scalar,5792 rows,Physical simulation time,s,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,s_true,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/Figure9b_source.csv,s_pred,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/FigureB1_source.csv,run_id,CSV text/parsed scalar,100 rows,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/FigureB1_source.csv,short_label,CSV text/parsed scalar,100 rows,Short display label for a run,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/FigureB1_source.csv,exp_name,CSV text/parsed scalar,100 rows,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/FigureB1_source.csv,training_strategy,CSV text/parsed scalar,100 rows,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/FigureB1_source.csv,leave_out,CSV text/parsed scalar,100 rows,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/FigureB1_source.csv,seed,CSV text/parsed scalar,100 rows,Training random seed,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/FigureB1_source.csv,kind,CSV text/parsed scalar,100 rows,Optimizer/log-record kind,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
